AREA,'ISP','Reserve Type','Type of Product','Direction','Offered','Activated','Unavailable'
NO1 SCA,'02.01.2024 04:30 - 02.01.2024 04:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 04:45 - 02.01.2024 05:00 (CET/CEST)','mFRR','Local','Up','741','0',''
NO1 SCA,'02.01.2024 04:45 - 02.01.2024 05:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 05:00 - 02.01.2024 05:15 (CET/CEST)','mFRR','Local','Up','505','0',''
NO1 SCA,'02.01.2024 05:00 - 02.01.2024 05:15 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 05:15 - 02.01.2024 05:30 (CET/CEST)','mFRR','Local','Up','505','0',''
NO1 SCA,'02.01.2024 05:15 - 02.01.2024 05:30 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 05:30 - 02.01.2024 05:45 (CET/CEST)','mFRR','Local','Up','505','0',''
NO1 SCA,'02.01.2024 05:30 - 02.01.2024 05:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 05:45 - 02.01.2024 06:00 (CET/CEST)','mFRR','Local','Up','505','0',''
NO1 SCA,'02.01.2024 05:45 - 02.01.2024 06:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 06:00 - 02.01.2024 06:15 (CET/CEST)','mFRR','Local','Up','659','0',''
NO1 SCA,'02.01.2024 06:00 - 02.01.2024 06:15 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 06:15 - 02.01.2024 06:30 (CET/CEST)','mFRR','Local','Up','659','0',''
NO1 SCA,'02.01.2024 06:15 - 02.01.2024 06:30 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 06:30 - 02.01.2024 06:45 (CET/CEST)','mFRR','Local','Up','659','0',''
NO1 SCA,'02.01.2024 06:30 - 02.01.2024 06:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 06:45 - 02.01.2024 07:00 (CET/CEST)','mFRR','Local','Up','659','0',''
NO1 SCA,'02.01.2024 06:45 - 02.01.2024 07:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 07:00 - 02.01.2024 07:15 (CET/CEST)','mFRR','Local','Up','597','0',''
NO1 SCA,'02.01.2024 07:00 - 02.01.2024 07:15 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 07:15 - 02.01.2024 07:30 (CET/CEST)','mFRR','Local','Up','597','0',''
NO1 SCA,'02.01.2024 07:15 - 02.01.2024 07:30 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 07:30 - 02.01.2024 07:45 (CET/CEST)','mFRR','Local','Up','597','0',''
NO1 SCA,'02.01.2024 07:30 - 02.01.2024 07:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 07:45 - 02.01.2024 08:00 (CET/CEST)','mFRR','Local','Up','597','0',''
NO1 SCA,'02.01.2024 07:45 - 02.01.2024 08:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 08:00 - 02.01.2024 08:15 (CET/CEST)','mFRR','Local','Up','587','0',''
NO1 SCA,'02.01.2024 08:00 - 02.01.2024 08:15 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 08:15 - 02.01.2024 08:30 (CET/CEST)','mFRR','Local','Up','587','0',''
NO1 SCA,'02.01.2024 08:15 - 02.01.2024 08:30 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 08:30 - 02.01.2024 08:45 (CET/CEST)','mFRR','Local','Up','587','0',''
NO1 SCA,'02.01.2024 08:30 - 02.01.2024 08:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 08:45 - 02.01.2024 09:00 (CET/CEST)','mFRR','Local','Up','587','0',''
NO1 SCA,'02.01.2024 08:45 - 02.01.2024 09:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 09:00 - 02.01.2024 09:15 (CET/CEST)','mFRR','Local','Up','581','0',''
NO1 SCA,'02.01.2024 09:00 - 02.01.2024 09:15 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 09:15 - 02.01.2024 09:30 (CET/CEST)','mFRR','Local','Up','581','73',''
NO1 SCA,'02.01.2024 09:15 - 02.01.2024 09:30 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 09:30 - 02.01.2024 09:45 (CET/CEST)','mFRR','Local','Up','581','73',''
NO1 SCA,'02.01.2024 09:30 - 02.01.2024 09:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 09:45 - 02.01.2024 10:00 (CET/CEST)','mFRR','Local','Up','581','73',''
NO1 SCA,'02.01.2024 09:45 - 02.01.2024 10:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 10:00 - 02.01.2024 10:15 (CET/CEST)','mFRR','Local','Up','418','78',''
NO1 SCA,'02.01.2024 10:00 - 02.01.2024 10:15 (CET/CEST)','mFRR','Local','Down','57','0',''
NO1 SCA,'02.01.2024 10:15 - 02.01.2024 10:30 (CET/CEST)','mFRR','Local','Up','418','78',''
NO1 SCA,'02.01.2024 10:15 - 02.01.2024 10:30 (CET/CEST)','mFRR','Local','Down','57','0',''
NO1 SCA,'02.01.2024 10:30 - 02.01.2024 10:45 (CET/CEST)','mFRR','Local','Up','418','78',''
NO1 SCA,'02.01.2024 10:30 - 02.01.2024 10:45 (CET/CEST)','mFRR','Local','Down','57','0',''
NO1 SCA,'02.01.2024 10:45 - 02.01.2024 11:00 (CET/CEST)','mFRR','Local','Up','418','78',''
NO1 SCA,'02.01.2024 10:45 - 02.01.2024 11:00 (CET/CEST)','mFRR','Local','Down','57','0',''
NO1 SCA,'02.01.2024 11:00 - 02.01.2024 11:15 (CET/CEST)','mFRR','Local','Up','410','98',''
NO1 SCA,'02.01.2024 11:00 - 02.01.2024 11:15 (CET/CEST)','mFRR','Local','Down','69','0',''
NO1 SCA,'02.01.2024 11:15 - 02.01.2024 11:30 (CET/CEST)','mFRR','Local','Up','410','98',''
NO1 SCA,'02.01.2024 11:15 - 02.01.2024 11:30 (CET/CEST)','mFRR','Local','Down','69','0',''
NO1 SCA,'02.01.2024 11:30 - 02.01.2024 11:45 (CET/CEST)','mFRR','Local','Up','410','98',''
NO1 SCA,'02.01.2024 11:30 - 02.01.2024 11:45 (CET/CEST)','mFRR','Local','Down','69','0',''
NO1 SCA,'02.01.2024 11:45 - 02.01.2024 12:00 (CET/CEST)','mFRR','Local','Up','410','98',''
NO1 SCA,'02.01.2024 11:45 - 02.01.2024 12:00 (CET/CEST)','mFRR','Local','Down','69','0',''
NO1 SCA,'02.01.2024 12:00 - 02.01.2024 12:15 (CET/CEST)','mFRR','Local','Up','316','279',''
NO1 SCA,'02.01.2024 12:00 - 02.01.2024 12:15 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'02.01.2024 12:15 - 02.01.2024 12:30 (CET/CEST)','mFRR','Local','Up','316','279',''
NO1 SCA,'02.01.2024 12:15 - 02.01.2024 12:30 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'02.01.2024 12:30 - 02.01.2024 12:45 (CET/CEST)','mFRR','Local','Up','316','279',''
NO1 SCA,'02.01.2024 12:30 - 02.01.2024 12:45 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'02.01.2024 12:45 - 02.01.2024 13:00 (CET/CEST)','mFRR','Local','Up','316','279',''
NO1 SCA,'02.01.2024 12:45 - 02.01.2024 13:00 (CET/CEST)','mFRR','Local','Down','98','0',''
NO1 SCA,'02.01.2024 13:00 - 02.01.2024 13:15 (CET/CEST)','mFRR','Local','Up','258','221',''
NO1 SCA,'02.01.2024 13:00 - 02.01.2024 13:15 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'02.01.2024 13:15 - 02.01.2024 13:30 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 13:15 - 02.01.2024 13:30 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'02.01.2024 13:30 - 02.01.2024 13:45 (CET/CEST)','mFRR','Local','Up','258','0',''
NO1 SCA,'02.01.2024 13:30 - 02.01.2024 13:45 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'02.01.2024 13:45 - 02.01.2024 14:00 (CET/CEST)','mFRR','Local','Up','258','0',''
NO1 SCA,'02.01.2024 13:45 - 02.01.2024 14:00 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'02.01.2024 14:00 - 02.01.2024 14:15 (CET/CEST)','mFRR','Local','Up','258','0',''
NO1 SCA,'02.01.2024 14:00 - 02.01.2024 14:15 (CET/CEST)','mFRR','Local','Down','133','0',''
NO1 SCA,'02.01.2024 14:15 - 02.01.2024 14:30 (CET/CEST)','mFRR','Local','Up','258','0',''
NO1 SCA,'02.01.2024 14:15 - 02.01.2024 14:30 (CET/CEST)','mFRR','Local','Down','133','0',''
NO1 SCA,'02.01.2024 14:30 - 02.01.2024 14:45 (CET/CEST)','mFRR','Local','Up','258','0',''
NO1 SCA,'02.01.2024 14:30 - 02.01.2024 14:45 (CET/CEST)','mFRR','Local','Down','133','0',''
NO1 SCA,'02.01.2024 14:45 - 02.01.2024 15:00 (CET/CEST)','mFRR','Local','Up','258','0',''
NO1 SCA,'02.01.2024 14:45 - 02.01.2024 15:00 (CET/CEST)','mFRR','Local','Down','133','0',''
NO1 SCA,'02.01.2024 15:00 - 02.01.2024 15:15 (CET/CEST)','mFRR','Local','Up','287','0',''
NO1 SCA,'02.01.2024 15:00 - 02.01.2024 15:15 (CET/CEST)','mFRR','Local','Down','137','0',''
NO1 SCA,'02.01.2024 15:15 - 02.01.2024 15:30 (CET/CEST)','mFRR','Local','Up','287','133',''
NO1 SCA,'02.01.2024 15:15 - 02.01.2024 15:30 (CET/CEST)','mFRR','Local','Down','137','0',''
NO1 SCA,'02.01.2024 15:30 - 02.01.2024 15:45 (CET/CEST)','mFRR','Local','Up','287','150',''
NO1 SCA,'02.01.2024 15:30 - 02.01.2024 15:45 (CET/CEST)','mFRR','Local','Down','137','0',''
NO1 SCA,'02.01.2024 15:45 - 02.01.2024 16:00 (CET/CEST)','mFRR','Local','Up','287','150',''
NO1 SCA,'02.01.2024 15:45 - 02.01.2024 16:00 (CET/CEST)','mFRR','Local','Down','137','0',''
NO1 SCA,'02.01.2024 16:00 - 02.01.2024 16:15 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 16:00 - 02.01.2024 16:15 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'02.01.2024 16:15 - 02.01.2024 16:30 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 16:15 - 02.01.2024 16:30 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'02.01.2024 16:30 - 02.01.2024 16:45 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 16:30 - 02.01.2024 16:45 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'02.01.2024 16:45 - 02.01.2024 17:00 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 16:45 - 02.01.2024 17:00 (CET/CEST)','mFRR','Local','Down','141','0',''
NO1 SCA,'02.01.2024 17:00 - 02.01.2024 17:15 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 17:00 - 02.01.2024 17:15 (CET/CEST)','mFRR','Local','Down','131','0',''
NO1 SCA,'02.01.2024 17:15 - 02.01.2024 17:30 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 17:15 - 02.01.2024 17:30 (CET/CEST)','mFRR','Local','Down','131','0',''
NO1 SCA,'02.01.2024 17:30 - 02.01.2024 17:45 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 17:30 - 02.01.2024 17:45 (CET/CEST)','mFRR','Local','Down','131','0',''
NO1 SCA,'02.01.2024 17:45 - 02.01.2024 18:00 (CET/CEST)','mFRR','Local','Up','258','133',''
NO1 SCA,'02.01.2024 17:45 - 02.01.2024 18:00 (CET/CEST)','mFRR','Local','Down','131','0',''
NO1 SCA,'02.01.2024 18:00 - 02.01.2024 18:15 (CET/CEST)','mFRR','Local','Up','354','56',''
NO1 SCA,'02.01.2024 18:00 - 02.01.2024 18:15 (CET/CEST)','mFRR','Local','Down','115','0',''
NO1 SCA,'02.01.2024 18:15 - 02.01.2024 18:30 (CET/CEST)','mFRR','Local','Up','354','56',''
NO1 SCA,'02.01.2024 18:15 - 02.01.2024 18:30 (CET/CEST)','mFRR','Local','Down','115','0',''
NO1 SCA,'02.01.2024 18:30 - 02.01.2024 18:45 (CET/CEST)','mFRR','Local','Up','354','56',''
NO1 SCA,'02.01.2024 18:30 - 02.01.2024 18:45 (CET/CEST)','mFRR','Local','Down','115','0',''
NO1 SCA,'02.01.2024 18:45 - 02.01.2024 19:00 (CET/CEST)','mFRR','Local','Up','354','0',''
NO1 SCA,'02.01.2024 18:45 - 02.01.2024 19:00 (CET/CEST)','mFRR','Local','Down','115','0',''
NO1 SCA,'02.01.2024 19:00 - 02.01.2024 19:15 (CET/CEST)','mFRR','Local','Up','596','0',''
NO1 SCA,'02.01.2024 19:00 - 02.01.2024 19:15 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 19:15 - 02.01.2024 19:30 (CET/CEST)','mFRR','Local','Up','596','0',''
NO1 SCA,'02.01.2024 19:15 - 02.01.2024 19:30 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 19:30 - 02.01.2024 19:45 (CET/CEST)','mFRR','Local','Up','596','0',''
NO1 SCA,'02.01.2024 19:30 - 02.01.2024 19:45 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 19:45 - 02.01.2024 20:00 (CET/CEST)','mFRR','Local','Up','596','0',''
NO1 SCA,'02.01.2024 19:45 - 02.01.2024 20:00 (CET/CEST)','mFRR','Local','Down','0','0',''
NO1 SCA,'02.01.2024 20:00 - 02.01.2024 20:15 (CET/CEST)','mFRR','Local','Up','631','58',''
NO1 SCA,'02.01.2024 20:00 - 02.01.2024 20:15 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'02.01.2024 20:15 - 02.01.2024 20:30 (CET/CEST)','mFRR','Local','Up','631','58',''
NO1 SCA,'02.01.2024 20:15 - 02.01.2024 20:30 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'02.01.2024 20:30 - 02.01.2024 20:45 (CET/CEST)','mFRR','Local','Up','631','58',''
NO1 SCA,'02.01.2024 20:30 - 02.01.2024 20:45 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'02.01.2024 20:45 - 02.01.2024 21:00 (CET/CEST)','mFRR','Local','Up','631','58',''
NO1 SCA,'02.01.2024 20:45 - 02.01.2024 21:00 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'02.01.2024 21:00 - 02.01.2024 21:15 (CET/CEST)','mFRR','Local','Up','567','58',''
NO1 SCA,'02.01.2024 21:00 - 02.01.2024 21:15 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'02.01.2024 21:15 - 02.01.2024 21:30 (CET/CEST)','mFRR','Local','Up','567','58',''
NO1 SCA,'02.01.2024 21:15 - 02.01.2024 21:30 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'02.01.2024 21:30 - 02.01.2024 21:45 (CET/CEST)','mFRR','Local','Up','567','58',''
NO1 SCA,'02.01.2024 21:30 - 02.01.2024 21:45 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'02.01.2024 21:45 - 02.01.2024 22:00 (CET/CEST)','mFRR','Local','Up','567','58',''
NO1 SCA,'02.01.2024 21:45 - 02.01.2024 22:00 (CET/CEST)','mFRR','Local','Down','58','0',''
NO1 SCA,'02.01.2024 22:00 - 02.01.2024 22:15 (CET/CEST)','mFRR','Local','Up','525','58',''
NO1 SCA,'02.01.2024 22:00 - 02.01.2024 22:15 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'02.01.2024 22:15 - 02.01.2024 22:30 (CET/CEST)','mFRR','Local','Up','525','58',''
NO1 SCA,'02.01.2024 22:15 - 02.01.2024 22:30 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'02.01.2024 22:30 - 02.01.2024 22:45 (CET/CEST)','mFRR','Local','Up','525','58',''
NO1 SCA,'02.01.2024 22:30 - 02.01.2024 22:45 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'02.01.2024 22:45 - 02.01.2024 23:00 (CET/CEST)','mFRR','Local','Up','525','58',''
NO1 SCA,'02.01.2024 22:45 - 02.01.2024 23:00 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'02.01.2024 23:00 - 02.01.2024 23:15 (CET/CEST)','mFRR','Local','Up','535','0',''
NO1 SCA,'02.01.2024 23:00 - 02.01.2024 23:15 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'02.01.2024 23:15 - 02.01.2024 23:30 (CET/CEST)','mFRR','Local','Up','535','0',''
NO1 SCA,'02.01.2024 23:15 - 02.01.2024 23:30 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'02.01.2024 23:30 - 02.01.2024 23:45 (CET/CEST)','mFRR','Local','Up','535','0',''
NO1 SCA,'02.01.2024 23:30 - 02.01.2024 23:45 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'02.01.2024 23:45 - 03.01.2024 00:00 (CET/CEST)','mFRR','Local','Up','535','0',''
NO1 SCA,'02.01.2024 23:45 - 03.01.2024 00:00 (CET/CEST)','mFRR','Local','Down','42','0',''
NO1 SCA,'03.01.2024 00:00 - 03.01.2024 00:15 (CET/CEST)','mFRR','Local','Up','477','0',''
NO1 SCA,'03.01.2024 00:00 - 03.01.2024 00:15 (CET/CEST)','mFRR','Local','Down','116','0',''
NO1 SCA,'03.01.2024 00:15 - 03.01.2024 00:30 (CET/CEST)','mFRR','Local','Up','477','0',''
NO1 SCA,'03.01.2024 00:15 - 03.01.2024 00:30 (CET/CEST)','mFRR','Local','Down','116','0',''
NO1 SCA,'03.01.2024 00:30 - 03.01.2024 00:45 (CET/CEST)','mFRR','Local','Up','477','0',''
NO1 SCA,'03.01.2024 00:30 - 03.01.2024 00:45 (CET/CEST)','mFRR','Local','Down','116','0',''
NO1 SCA,'03.01.2024 00:45 - 03.01.2024 01:00 (CET/CEST)','mFRR','Local','Up','477','0',''
NO1 SCA,'03.01.2024 00:45 - 03.01.2024 01:00 (CET/CEST)','mFRR','Local','Down','116','0',''
NO1 SCA,'03.01.2024 01:00 - 03.01.2024 01:15 (CET/CEST)','mFRR','Local','Up','589','0',''
NO1 SCA,'03.01.2024 01:00 - 03.01.2024 01:15 (CET/CEST)','mFRR','Local','Down','89','0',''
NO1 SCA,'03.01.2024 01:15 - 03.01.2024 01:30 (CET/CEST)','mFRR','Local','Up','589','0',''
NO1 SCA,'03.01.2024 01:15 - 03.01.2024 01:30 (CET/CEST)','mFRR','Local','Down','89','0',''
NO1 SCA,'03.01.2024 01:30 - 03.01.2024 01:45 (CET/CEST)','mFRR','Local','Up','589','0',''
NO1 SCA,'03.01.2024 01:30 - 03.01.2024 01:45 (CET/CEST)','mFRR','Local','Down','89','0',''
NO1 SCA,'03.01.2024 01:45 - 03.01.2024 02:00 (CET/CEST)','mFRR','Local','Up','589','0',''
NO1 SCA,'03.01.2024 01:45 - 03.01.2024 02:00 (CET/CEST)','mFRR','Local','Down','89','0',''
NO1 SCA,'03.01.2024 02:00 - 03.01.2024 02:15 (CET/CEST)','mFRR','Local','Up','561','0',''
NO1 SCA,'03.01.2024 02:00 - 03.01.2024 02:15 (CET/CEST)','mFRR','Local','Down','118','0',''
NO1 SCA,'03.01.2024 02:15 - 03.01.2024 02:30 (CET/CEST)','mFRR','Local','Up','561','0',''
NO1 SCA,'03.01.2024 02:15 - 03.01.2024 02:30 (CET/CEST)','mFRR','Local','Down','118','0',''
NO1 SCA,'03.01.2024 02:30 - 03.01.2024 02:45 (CET/CEST)','mFRR','Local','Up','561','0',''
NO1 SCA,'03.01.2024 02:30 - 03.01.2024 02:45 (CET/CEST)','mFRR','Local','Down','118','0',''
NO1 SCA,'03.01.2024 02:45 - 03.01.2024 03:00 (CET/CEST)','mFRR','Local','Up','561','0',''
NO1 SCA,'03.01.2024 02:45 - 03.01.2024 03:00 (CET/CEST)','mFRR','Local','Down','118','0',''
NO1 SCA,'03.01.2024 03:00 - 03.01.2024 03:15 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 03:00 - 03.01.2024 03:15 (CET/CEST)','mFRR','Local','Down','36','0',''
NO1 SCA,'03.01.2024 03:15 - 03.01.2024 03:30 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 03:15 - 03.01.2024 03:30 (CET/CEST)','mFRR','Local','Down','36','0',''
NO1 SCA,'03.01.2024 03:30 - 03.01.2024 03:45 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 03:30 - 03.01.2024 03:45 (CET/CEST)','mFRR','Local','Down','36','0',''
NO1 SCA,'03.01.2024 03:45 - 03.01.2024 04:00 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 03:45 - 03.01.2024 04:00 (CET/CEST)','mFRR','Local','Down','36','0',''
NO1 SCA,'03.01.2024 04:00 - 03.01.2024 04:15 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 04:00 - 03.01.2024 04:15 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'03.01.2024 04:15 - 03.01.2024 04:30 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 04:15 - 03.01.2024 04:30 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'03.01.2024 04:30 - 03.01.2024 04:45 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 04:30 - 03.01.2024 04:45 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'03.01.2024 04:45 - 03.01.2024 05:00 (CET/CEST)','mFRR','Local','Up','619','0',''
NO1 SCA,'03.01.2024 04:45 - 03.01.2024 05:00 (CET/CEST)','mFRR','Local','Down','50','0',''
NO1 SCA,'03.01.2024 05:00 - 03.01.2024 05:15 (CET/CEST)','mFRR','Local','Up','528','0',''
NO1 SCA,'03.01.2024 05:00 - 03.01.2024 05:15 (CET/CEST)','mFRR','Local','Down','62','0',''
NO1 SCA,'03.01.2024 05:15 - 03.01.2024 05:30 (CET/CEST)','mFRR','Local','Up','528','0',''
NO1 SCA,'03.01.2024 05:15 - 03.01.2024 05:30 (CET/CEST)','mFRR','Local','Down','62','0',''
NO1 SCA,'03.01.2024 05:30 - 03.01.2024 05:45 (CET/CEST)','mFRR','Local','Up','528','0',''
NO1 SCA,'03.01.2024 05:30 - 03.01.2024 05:45 (CET/CEST)','mFRR','Local','Down','62','0',''
NO1 SCA,'03.01.2024 05:45 - 03.01.2024 06:00 (CET/CEST)','mFRR','Local','Up','528','0',''
NO1 SCA,'03.01.2024 05:45 - 03.01.2024 06:00 (CET/CEST)','mFRR','Local','Down','62','0',''
NO1 SCA,'03.01.2024 06:00 - 03.01.2024 06:15 (CET/CEST)','mFRR','Local','Up','411','0',''
NO1 SCA,'03.01.2024 06:00 - 03.01.2024 06:15 (CET/CEST)','mFRR','Local','Down','144','0',''
NO1 SCA,'03.01.2024 06:15 - 03.01.2024 06:30 (CET/CEST)','mFRR','Local','Up','411','0',''
NO1 SCA,'03.01.2024 06:15 - 03.01.2024 06:30 (CET/CEST)','mFRR','Local','Down','144','0',''
NO1 SCA,'03.01.2024 06:30 - 03.01.2024 06:45 (CET/CEST)','mFRR','Local','Up','411','0',''
NO1 SCA,'03.01.2024 06:30 - 03.01.2024 06:45 (CET/CEST)','mFRR','Local','Down','144','0',''
NO1 SCA,'03.01.2024 06:45 - 03.01.2024 07:00 (CET/CEST)','mFRR','Local','Up','411','0',''
NO1 SCA,'03.01.2024 06:45 - 03.01.2024 07:00 (CET/CEST)','mFRR','Local','Down','144','0',''
NO1 SCA,'03.01.2024 07:00 - 03.01.2024 07:15 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.01.2024 07:00 - 03.01.2024 07:15 (CET/CEST)','mFRR','Local','Down','211','0',''
NO1 SCA,'03.01.2024 07:15 - 03.01.2024 07:30 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.01.2024 07:15 - 03.01.2024 07:30 (CET/CEST)','mFRR','Local','Down','211','0',''
NO1 SCA,'03.01.2024 07:30 - 03.01.2024 07:45 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.01.2024 07:30 - 03.01.2024 07:45 (CET/CEST)','mFRR','Local','Down','211','0',''
NO1 SCA,'03.01.2024 07:45 - 03.01.2024 08:00 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.01.2024 07:45 - 03.01.2024 08:00 (CET/CEST)','mFRR','Local','Down','211','0',''
NO1 SCA,'03.01.2024 08:00 - 03.01.2024 08:15 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.01.2024 08:00 - 03.01.2024 08:15 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 08:15 - 03.01.2024 08:30 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.01.2024 08:15 - 03.01.2024 08:30 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 08:30 - 03.01.2024 08:45 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.01.2024 08:30 - 03.01.2024 08:45 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 08:45 - 03.01.2024 09:00 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.01.2024 08:45 - 03.01.2024 09:00 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 09:00 - 03.01.2024 09:15 (CET/CEST)','mFRR','Local','Up','316','0',''
NO1 SCA,'03.01.2024 09:00 - 03.01.2024 09:15 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 09:15 - 03.01.2024 09:30 (CET/CEST)','mFRR','Local','Up','316','0',''
NO1 SCA,'03.01.2024 09:15 - 03.01.2024 09:30 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 09:30 - 03.01.2024 09:45 (CET/CEST)','mFRR','Local','Up','316','0',''
NO1 SCA,'03.01.2024 09:30 - 03.01.2024 09:45 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 09:45 - 03.01.2024 10:00 (CET/CEST)','mFRR','Local','Up','316','0',''
NO1 SCA,'03.01.2024 09:45 - 03.01.2024 10:00 (CET/CEST)','mFRR','Local','Down','261','0',''
NO1 SCA,'03.01.2024 10:00 - 03.01.2024 10:15 (CET/CEST)','mFRR','Local','Up','271','0',''
